,X,Y,Z,R,Phi,ar,Vcirc
197,-20.894472,-1.2160804,0.0,20.92983,3.1997283,-6.559717598920255e-14,205.83697391817088
198,-20.894472,-0.99497485,0.0,20.918148,3.1891758,-6.570237619352032e-14,205.94446072371926
199,-20.894472,-0.77386934,0.0,20.908798,3.178613,-6.597130133588292e-14,206.31937905534124
200,-20.894472,-0.5527638,0.0,20.901783,3.1680417,-6.594165483767414e-14,206.23840864068677
201,-20.894472,-0.3316583,0.0,20.897104,3.1574645,-6.596167164510269e-14,206.2466210925018
202,-20.894472,-0.110552765,0.0,20.894764,3.1468837,-6.605685575805675e-14,206.38381892586048
203,-20.894472,0.110552765,0.0,20.894764,3.1363018,-6.645902503696801e-14,207.0111215817952
204,-20.894472,0.3316583,0.0,20.897104,3.125721,-6.654813978950757e-14,207.16146603271162
205,-20.894472,0.5527638,0.0,20.901783,3.1151438,-6.694841568428872e-14,207.8068121212242
206,-20.894472,0.77386934,0.0,20.908798,3.1045725,-6.722446809459998e-14,208.2697443266427
207,-20.894472,0.99497485,0.0,20.918148,3.0940096,-6.643740460855206e-14,207.09323207514439
208,-20.894472,1.2160804,0.0,20.92983,3.0834572,-6.625088772740299e-14,206.86007032379922
209,-20.894472,1.4371859,0.0,20.943842,3.0729177,-6.623078785884992e-14,206.89790698218087
210,-20.894472,1.6582915,0.0,20.960175,3.0623937,-6.62412244745046e-14,206.99487095785003
211,-20.894472,1.879397,0.0,20.978825,3.051887,-6.663550405333758e-14,207.70233579883117
212,-20.894472,2.1005025,0.0,20.999788,3.0414002,-6.622890104533023e-14,207.17111020080853
213,-20.894472,2.321608,0.0,21.023054,3.0309355,-6.61248578976952e-14,207.1229585409815
214,-20.894472,2.5427136,0.0,21.048618,3.020495,-6.607509375986064e-14,207.17085164762847
215,-20.894472,2.763819,0.0,21.076471,3.010081,-6.59594588702724e-14,207.1263985728538
216,-20.894472,2.9849246,0.0,21.106604,2.9996955,-6.597639763160325e-14,207.3010192844871
