,X,Y,Z,R,Phi,ar,Vcirc
1074,-13.111111,-12.222222,0.0,17.924395,3.8919177,-8.213870583980956e-14,213.15431906521093
1075,-13.111111,-11.777778,0.0,17.624338,3.8734708,-8.384096377219473e-14,213.54160385557188
1076,-13.111111,-11.333333,0.0,17.330484,3.8543916,-8.58612228136303e-14,214.28997109353176
1077,-13.111111,-10.888889,0.0,17.043156,3.8346617,-8.797160879660871e-14,215.10189349767106
1078,-13.111111,-10.444445,0.0,16.762686,3.8142633,-8.987925604672909e-14,215.62519113315972
1079,-13.111111,-10.0,0.0,16.489428,3.79318,-9.214297385927813e-14,216.53687400689765
1080,-13.111111,-9.555555,0.0,16.223743,3.7713962,-9.480056760326587e-14,217.8607350435716
1081,-13.111111,-9.111111,0.0,15.966013,3.748898,-9.721893156991308e-14,218.86263392049955
1082,-13.111111,-8.666667,0.0,15.716626,3.725674,-1.0007944421603924e-13,220.31804282753907
1083,-13.111111,-8.222222,0.0,15.475987,3.7017143,-1.0163333252991366e-13,220.31558915969237
1084,-13.111111,-7.7777777,0.0,15.24451,3.6770124,-1.0334602770501251e-13,220.49644176998595
1085,-13.111111,-7.3333335,0.0,15.022616,3.6515648,-1.0573749272292859e-13,221.40389333806453
1086,-13.111111,-6.888889,0.0,14.81074,3.625372,-1.0206677076299854e-13,215.98745843981868
1087,-13.111111,-6.4444447,0.0,14.609316,3.5984378,-1.1039817708943625e-13,223.09706230139847
1088,-13.111111,-6.0,0.0,14.41878,3.5707715,-1.1159881857803655e-13,222.8394213446009
1089,-13.111111,-5.5555553,0.0,14.239573,3.5423863,-1.1310266099040249e-13,222.93735704492465
1090,-13.111111,-5.111111,0.0,14.0721245,3.5133018,-1.1466562904128227e-13,223.14873226690577
1091,-13.111111,-4.6666665,0.0,13.916861,3.4835427,-1.1639858848455526e-13,223.5848929351537
1092,-13.111111,-4.2222223,0.0,13.774193,3.4531398,-1.1708180601882586e-13,223.08776178526094
1093,-13.111111,-3.7777777,0.0,13.644517,3.4221296,-1.1837657960119477e-13,223.2594944434691
1094,-13.111111,-3.3333333,0.0,13.528206,3.3905556,-1.193720121221461e-13,223.23861523570167
1095,-13.111111,-2.8888888,0.0,13.425607,3.3584664,-1.19861918434874e-13,222.84635441756308
1096,-13.111111,-2.4444444,0.0,13.337036,3.3259172,-1.2145195026903526e-13,223.57841411106608
1097,-13.111111,-2.0,0.0,13.262776,3.2929683,-1.2016138548136526e-13,221.76737095100165
1098,-13.111111,-1.5555556,0.0,13.203068,3.2596848,-1.2250578303457875e-13,223.41569675960366
1099,-13.111111,-1.1111112,0.0,13.158108,3.2261367,-1.224652125602581e-13,222.99804237074392
1100,-13.111111,-0.6666667,0.0,13.128049,3.1923966,-1.21950569029078e-13,222.27466748306634
1101,-13.111111,-0.22222222,0.0,13.112994,3.1585402,-1.2087313704696285e-13,221.1636720834613
1102,-13.111111,0.22222222,0.0,13.112994,3.1246452,-1.2104234589595846e-13,221.3184201255679
1103,-13.111111,0.6666667,0.0,13.128049,3.0907888,-1.2125278908561613e-13,221.63784673983844
1104,-13.111111,1.1111112,0.0,13.158108,3.0570488,-1.1859617304411297e-13,219.44718678899164
1105,-13.111111,1.5555556,0.0,13.203068,3.0235007,-1.174977351935821e-13,218.80141940619976
1106,-13.111111,2.0,0.0,13.262776,2.9902172,-1.19240960605224e-13,220.91637962056362
1107,-13.111111,2.4444444,0.0,13.337036,2.9572682,-1.1772824567982284e-13,220.12428634684844
1108,-13.111111,2.8888888,0.0,13.425607,2.924719,-1.1843593322677493e-13,221.51679783443038
1109,-13.111111,3.3333333,0.0,13.528206,2.8926299,-1.2115427157962464e-13,224.8989501592466
1110,-13.111111,3.7777777,0.0,13.644517,2.8610559,-1.1897634253201757e-13,223.82435951485613
1111,-13.111111,4.2222223,0.0,13.774193,2.8300457,-1.193186658444877e-13,225.20873655638536
1112,-13.111111,4.6666665,0.0,13.916861,2.7996428,-1.1745026874161094e-13,224.5926846748676
1113,-13.111111,5.111111,0.0,14.0721245,2.7698836,-1.1498454291711672e-13,223.45883309787985
1114,-13.111111,5.5555553,0.0,14.239573,2.7407992,-1.1480078887781643e-13,224.60471711774974
1115,-13.111111,6.0,0.0,14.41878,2.712414,-1.1518216638961867e-13,226.38875172440126
1116,-13.111111,6.4444447,0.0,14.609316,2.6847477,-1.1245279238774185e-13,225.16351643799217
1117,-13.111111,6.888889,0.0,14.81074,2.6578135,-1.0836970677032784e-13,222.55650669899322
1118,-13.111111,7.3333335,0.0,15.022616,2.6316206,-1.0764126529111285e-13,223.38815776423584
1119,-13.111111,7.7777777,0.0,15.24451,2.606173,-1.0526459015701131e-13,222.53372786634748
1120,-13.111111,8.222222,0.0,15.475987,2.5814712,-1.0331990080902086e-13,222.13609620633196
1121,-13.111111,8.666667,0.0,15.716626,2.5575116,-1.0456023758504258e-13,225.19611978334106
1122,-13.111111,9.111111,0.0,15.966013,2.5342875,-9.932083601126266e-14,221.21592235114483
1123,-13.111111,9.555555,0.0,16.223743,2.5117893,-9.765284469513214e-14,221.1138493909226
1124,-13.111111,10.0,0.0,16.489428,2.4900055,-9.586948297702991e-14,220.8721420907201
1125,-13.111111,10.444445,0.0,16.762686,2.4689221,-9.41246710410454e-14,220.65892525981397
1126,-13.111111,10.888889,0.0,17.043156,2.4485238,-9.261984217948578e-14,220.71151131368103
1127,-13.111111,11.333333,0.0,17.330484,2.428794,-9.060336398438358e-14,220.12809388261206
1128,-13.111111,11.777778,0.0,17.624338,2.4097147,-8.920669023117894e-14,220.26884901841902
1129,-13.111111,12.222222,0.0,17.924395,2.3912678,-8.589299874086903e-14,217.97118824897717
1130,-13.111111,12.666667,0.0,18.23035,2.373434,-8.378496523801184e-14,217.10934493100464
1131,-13.111111,13.111111,0.0,18.541912,2.3561945,-8.215047625773475e-14,216.81047571808338
1132,-13.111111,13.555555,0.0,18.858799,2.3395295,-8.003336744686338e-14,215.81942033780825
1133,-13.111111,14.0,0.0,19.180752,2.3234193,-7.792202224377139e-14,214.7637017898544
1134,-13.111111,14.444445,0.0,19.507517,2.307845,-7.596411271631109e-14,213.84701431054665
1135,-13.111111,14.888889,0.0,19.838858,2.2927876,-7.472277464611564e-14,213.88621074104717
1136,-13.111111,15.333333,0.0,20.174547,2.2782278,-7.268740847499519e-14,212.73034846767936
1137,-13.111111,15.777778,0.0,20.514374,2.2641478,-7.136184731753369e-14,212.5495231415954
1138,-13.111111,16.222221,0.0,20.858133,2.2505288,-6.946150112430916e-14,211.45003560928203
1139,-13.111111,16.666666,0.0,21.205637,2.2373543,-6.787373893760372e-14,210.7533608142924
1140,-13.111111,17.11111,0.0,21.556702,2.2246065,-6.692336231280146e-14,210.99783185107316
1141,-13.111111,17.555555,0.0,21.911156,2.212269,-6.53262431917422e-14,210.17180061877102
1142,-12.666667,-17.555555,0.0,21.64814,4.087366,-6.147511231097164e-14,202.6552783108207
1143,-12.666667,-17.11111,0.0,21.289307,4.075151,-6.313319148970037e-14,203.66086859138107
1144,-12.666667,-16.666666,0.0,20.933758,4.0625186,-6.541184452360553e-14,205.56527622611563
1145,-12.666667,-16.222221,0.0,20.581665,4.049452,-6.707992145781287e-14,206.4117835701981
1146,-12.666667,-15.777778,0.0,20.233208,4.035933,-6.866797647125683e-14,207.06536181621314
1147,-12.666667,-15.333333,0.0,19.888578,4.0219426,-7.06508996276859e-14,208.2373747510118
1148,-12.666667,-14.888889,0.0,19.547977,4.007462,-7.229243708452827e-14,208.83116360400967
1149,-12.666667,-14.444445,0.0,19.211622,3.992471,-7.124481627406657e-14,205.52119454616175
1150,-12.666667,-14.0,0.0,18.879736,3.9769492,-7.62404031434148e-14,210.76015576732422
1151,-12.666667,-13.555555,0.0,18.55256,3.9608762,-7.82368648500707e-14,211.64383000262555
1152,-12.666667,-13.111111,0.0,18.23035,3.9442306,-7.94998729856745e-14,211.48457044331892
1153,-12.666667,-12.666667,0.0,17.913372,3.926991,-8.16060260672405e-14,212.39669206415078
1154,-12.666667,-12.222222,0.0,17.601908,3.9091358,-8.365892929902264e-14,213.1738760691205
1155,-12.666667,-11.777778,0.0,17.296257,3.8906434,-8.570749158682749e-14,213.8865219195172
1156,-12.666667,-11.333333,0.0,16.99673,3.8714924,-8.819266052312921e-14,215.07844159199306
1157,-12.666667,-10.888889,0.0,16.703663,3.8516622,-8.998185320297137e-14,215.36805482872848
1158,-12.666667,-10.444445,0.0,16.417395,3.831132,-9.249953054719532e-14,216.48102923844087
1159,-12.666667,-10.0,0.0,16.13829,3.8098822,-9.521357734108084e-14,217.75902599130842
1160,-12.666667,-9.555555,0.0,15.866729,3.787895,-9.761955425244801e-14,218.63015873536915
1161,-12.666667,-9.111111,0.0,15.603102,3.7651534,-1.0053719485565375e-13,220.0223569513965
1162,-12.666667,-8.666667,0.0,15.347819,3.741643,-1.022854667636825e-13,220.1041674682432
1163,-12.666667,-8.222222,0.0,15.101304,3.717351,-1.0474711797859681e-13,220.94095561627722
1164,-12.666667,-7.7777777,0.0,14.863993,3.6922684,-1.0658903283319923e-13,221.11691330518303
1165,-12.666667,-7.3333335,0.0,14.6363325,3.6663885,-1.096099943642598e-13,222.50469137313223
1166,-12.666667,-6.888889,0.0,14.41878,3.6397095,-1.1086197881273465e-13,222.10254581932455
1167,-12.666667,-6.4444447,0.0,14.211802,3.6122334,-1.1269986497509131e-13,222.32291375022703
1168,-12.666667,-6.0,0.0,14.015864,3.583967,-1.1473108460381356e-13,222.76576758737792
1169,-12.666667,-5.5555553,0.0,13.831437,3.5549233,-1.207936649128294e-13,227.06682798594528
1170,-12.666667,-5.111111,0.0,13.658986,3.5251203,-1.1607448948480183e-13,221.19514141169876
1171,-12.666667,-4.6666665,0.0,13.498971,3.4945831,-1.2110286592504053e-13,224.60814612180323
1172,-12.666667,-4.2222223,0.0,13.351839,3.4633434,-1.2161415124098614e-13,223.85178506949194
1173,-12.666667,-3.7777777,0.0,13.2180195,3.4314394,-1.224231618498882e-13,223.4667694748502
1174,-12.666667,-3.3333333,0.0,13.097921,3.3989165,-1.234528570937123e-13,223.38279624899488
1175,-12.666667,-2.8888888,0.0,12.991925,3.3658276,-1.2526928803881224e-13,224.10782557491729
1176,-12.666667,-2.4444444,0.0,12.900378,3.3322318,-1.251316414311653e-13,223.19412226128173
1177,-12.666667,-2.0,0.0,12.823589,3.2981946,-1.2619293303987672e-13,223.47054018502226
1178,-12.666667,-1.5555556,0.0,12.761826,3.263788,-1.2702197342345257e-13,223.6628171359829
1179,-12.666667,-1.1111112,0.0,12.715306,3.229088,-1.2712828439484532e-13,223.34820518347564
1180,-12.666667,-0.6666667,0.0,12.684198,3.194176,-1.266728915941134e-13,222.67492562659285
1181,-12.666667,-0.22222222,0.0,12.668616,3.1591349,-1.259693791564093e-13,221.9192860711869
1182,-12.666667,0.22222222,0.0,12.668616,3.1240506,-1.2518873019249265e-13,221.23058578442786
1183,-12.666667,0.6666667,0.0,12.684198,3.0890095,-1.2569757303331617e-13,221.8160258056756
1184,-12.666667,1.1111112,0.0,12.715306,3.0540974,-1.2423958500765554e-13,220.79608564219174
1185,-12.666667,1.5555556,0.0,12.761826,3.0193975,-1.2249510364416898e-13,219.64115946242296
1186,-12.666667,2.0,0.0,12.823589,2.9849908,-1.2479894187596795e-13,222.23282811040536
1187,-12.666667,2.4444444,0.0,12.900378,2.9509537,-1.2304568091723807e-13,221.32596661853464
1188,-12.666667,2.8888888,0.0,12.991925,2.917358,-1.2180103494231205e-13,220.98368254380088
1189,-12.666667,3.3333333,0.0,13.097921,2.884269,-1.2245484220616997e-13,222.47803080895773
1190,-12.666667,3.7777777,0.0,13.2180195,2.851746,-1.2175900872031786e-13,222.85978468700668
1191,-12.666667,4.2222223,0.0,13.351839,2.819842,-1.221723094733668e-13,224.36489017446735
1192,-12.666667,4.6666665,0.0,13.498971,2.7886024,-1.2083827838005606e-13,224.36264815971052
1193,-12.666667,5.111111,0.0,13.658986,2.7580652,-1.1986615532629803e-13,224.7788681824578
1194,-12.666667,5.5555553,0.0,13.831437,2.7282622,-1.203412295610358e-13,226.64118712932
1195,-12.666667,6.0,0.0,14.015864,2.6992185,-1.173640452893253e-13,225.3073912987462
1196,-12.666667,6.4444447,0.0,14.211802,2.670952,-1.1549635992812908e-13,225.06433323550422
1197,-12.666667,6.888889,0.0,14.41878,2.643476,-1.1287360003574402e-13,224.1085429026971
1198,-12.666667,7.3333335,0.0,14.6363325,2.616797,-1.1119287511049126e-13,224.10553063275188
1199,-12.666667,7.7777777,0.0,14.863993,2.590917,-1.0920593660886203e-13,223.81481290710272
1200,-12.666667,8.222222,0.0,15.101304,2.5658345,-1.0733281869438347e-13,223.65131401140982
1201,-12.666667,8.666667,0.0,15.347819,2.5415425,-1.0534024919373123e-13,223.36672190724192
1202,-12.666667,9.111111,0.0,15.603102,2.518032,-1.0287551126692847e-13,222.56631441918236
1203,-12.666667,9.555555,0.0,15.866729,2.4952905,-9.881859970378452e-14,219.96876054750058
1204,-12.666667,10.0,0.0,16.13829,2.4733033,-9.862367369444303e-14,221.6242668261377
1205,-12.666667,10.444445,0.0,16.417395,2.4520535,-9.642726355400709e-14,221.02937770151894
1206,-12.666667,10.888889,0.0,16.703663,2.4315233,-9.397808195540642e-14,220.09851249314133
1207,-12.666667,11.333333,0.0,16.99673,2.411693,-9.590036910687899e-14,224.28012953527968
1208,-12.666667,11.777778,0.0,17.296257,2.3925421,-9.057587064140362e-14,219.87724391825827
1209,-12.666667,12.222222,0.0,17.601908,2.3740497,-8.810965612526516e-14,218.77091541032758
1210,-12.666667,12.666667,0.0,17.913372,2.3561945,-8.582537896923043e-14,217.81836742971922
1211,-12.666667,13.111111,0.0,18.23035,2.338955,-8.419375011928805e-14,217.63833618430786
1212,-12.666667,13.555555,0.0,18.55256,2.3223093,-8.181934453079979e-14,216.43519845352637
1213,-12.666667,14.0,0.0,18.879736,2.3062363,-7.960485764140211e-14,215.36032792888224
1214,-12.666667,14.444445,0.0,19.211622,2.2907145,-7.760378862065027e-14,214.49710849835338
1215,-12.666667,14.888889,0.0,19.547977,2.2757235,-7.635732027871669e-14,214.62198874559235
1216,-12.666667,15.333333,0.0,19.888578,2.2612429,-7.467296648722108e-14,214.08268064511603
1217,-12.666667,15.777778,0.0,20.233208,2.2472525,-7.269382686657233e-14,213.04880221850647
1218,-12.666667,16.222221,0.0,20.581665,2.2337334,-7.162766982912938e-14,213.2939933692217
1219,-12.666667,16.666666,0.0,20.933758,2.220667,-6.915267722239214e-14,211.36158517604702
1220,-12.666667,17.11111,0.0,21.289307,2.2080345,-6.825328018324863e-14,211.7583203583579
1221,-12.666667,17.555555,0.0,21.64814,2.1958191,-6.674184461674261e-14,211.1579111299613
1222,-12.222222,-18.0,0.0,21.75736,4.115888,-6.22194375590783e-14,204.39209951200755
1223,-12.222222,-17.555555,0.0,21.391125,4.1042166,-6.363050775752332e-14,204.94978415023857
1224,-12.222222,-17.11111,0.0,21.027906,4.0921397,-6.506257286940179e-14,205.47623304061506
1225,-12.222222,-16.666666,0.0,20.667862,4.0796404,-6.681718434908378e-14,206.43808517521268
1226,-12.222222,-16.222221,0.0,20.31116,4.0667,-6.854872627750001e-14,207.28363213487668
1227,-12.222222,-15.777778,0.0,19.957981,4.053299,-7.042190903245308e-14,208.26206077233383
1228,-12.222222,-15.333333,0.0,19.608515,4.039418,-7.222535613899469e-14,209.05721322545796
1229,-12.222222,-14.888889,0.0,19.262962,4.0250363,-7.381832476820092e-14,209.47953018837765
1230,-12.222222,-14.444445,0.0,18.921541,4.0101323,-7.595849417060621e-14,210.60291989697603
1231,-12.222222,-14.0,0.0,18.584475,3.994684,-7.806884374842051e-14,211.59820435130138
1232,-12.222222,-13.555555,0.0,18.252008,3.9786692,-7.934611277870602e-14,211.40542067368705
1233,-12.222222,-13.111111,0.0,17.924395,3.9620643,-8.217187530054788e-14,213.1973529802898
1234,-12.222222,-12.666667,0.0,17.601908,3.9448462,-8.391565728686482e-14,213.50071373409722
1235,-12.222222,-12.222222,0.0,17.284832,3.926991,-8.578484069584744e-14,213.91232930901293
1236,-12.222222,-11.777778,0.0,16.973473,3.9084744,-8.819032399810031e-14,214.92838813715323
1237,-12.222222,-11.333333,0.0,16.668148,3.889273,-8.94470691702585e-14,214.49871406217997
1238,-12.222222,-10.888889,0.0,16.369198,3.8693626,-9.287097264602498e-14,216.59661082317226
1239,-12.222222,-10.444445,0.0,16.076975,3.8487198,-9.529552692256325e-14,217.4384708460279
1240,-12.222222,-10.0,0.0,15.791856,3.8273222,-9.811344783680729e-14,218.66476850737675
1241,-12.222222,-9.555555,0.0,15.514231,3.8051486,-1.0069343970713719e-13,219.5652831696157
1242,-12.222222,-9.111111,0.0,15.24451,3.7821784,-1.0303403348036347e-13,220.1633587421114
1243,-12.222222,-8.666667,0.0,14.983118,3.758394,-1.057994614099658e-13,221.17742115047324
1244,-12.222222,-8.222222,0.0,14.730501,3.7337794,-1.082584487232389e-13,221.8388586804848
1245,-12.222222,-7.7777777,0.0,14.487117,3.708322,-1.105586822431479e-13,222.32349889479698
1246,-12.222222,-7.3333335,0.0,14.253438,3.6820123,-1.1269223839040374e-13,222.64081286122163
1247,-12.222222,-6.888889,0.0,14.02995,3.654845,-1.149800526645571e-13,223.1193706858647
1248,-12.222222,-6.4444447,0.0,13.817148,3.6268198,-1.090745550024909e-13,215.65964888939473
1249,-12.222222,-6.0,0.0,13.615532,3.5979414,-1.189073715283445e-13,223.5216819436557
1250,-12.222222,-5.5555553,0.0,13.425607,3.5682204,-1.20886772689754e-13,223.79702717446
1251,-12.222222,-5.111111,0.0,13.247874,3.5376742,-1.2301301400830626e-13,224.25730014345405
1252,-12.222222,-4.6666665,0.0,13.082832,3.5063276,-1.261605489077153e-13,225.68912545917505
1253,-12.222222,-4.2222223,0.0,12.930965,3.4742126,-1.2690543417951545e-13,225.0368011131633
1254,-12.222222,-3.7777777,0.0,12.792745,3.4413688,-1.2870506573530138e-13,225.4123188188133
1255,-12.222222,-3.3333333,0.0,12.668616,3.4078448,-1.2977928926794608e-13,225.25023245002527
1256,-12.222222,-2.8888888,0.0,12.558996,3.3736966,-1.3149501662278906e-13,225.7512026123619
1257,-12.222222,-2.4444444,0.0,12.46427,3.3389883,-1.3090254378742243e-13,224.39099362501562
1258,-12.222222,-2.0,0.0,12.384778,3.3037918,-1.3193270201552683e-13,224.55271111391778
1259,-12.222222,-1.5555556,0.0,12.320814,3.268185,-1.3186837862222372e-13,223.9174795831624
1260,-12.222222,-1.1111112,0.0,12.272623,3.2322526,-1.3280892771808215e-13,224.27470485320498
1261,-12.222222,-0.6666667,0.0,12.240391,3.1960843,-1.3167744141840233e-13,223.0238414579079
1262,-12.222222,-0.22222222,0.0,12.224242,3.1597726,-1.3247997538972984e-13,223.5548279503115
1263,-12.222222,0.22222222,0.0,12.224242,3.1234128,-1.3192500549435273e-13,223.08609143771108
1264,-12.222222,0.6666667,0.0,12.240391,3.0871012,-1.3167539135409457e-13,223.0221053404993
1265,-12.222222,1.1111112,0.0,12.272623,3.050933,-1.3178282725154515e-13,223.40663592974767
1266,-12.222222,1.5555556,0.0,12.320814,3.0150006,-1.3054681432044854e-13,222.79262118770896
1267,-12.222222,2.0,0.0,12.384778,2.9793937,-1.286368853202147e-13,221.7301916278542
1268,-12.222222,2.4444444,0.0,12.46427,2.9441972,-1.2832358761770396e-13,222.16959588369886
1269,-12.222222,2.8888888,0.0,12.558996,2.909489,-1.272590754526158e-13,222.08529695518814
1270,-12.222222,3.3333333,0.0,12.668616,2.8753407,-1.2719738637917e-13,222.9983480896399
1271,-12.222222,3.7777777,0.0,12.792745,2.8418167,-1.2693597484409532e-13,223.85777744113585
1272,-12.222222,4.2222223,0.0,12.930965,2.8089728,-1.2846256080185902e-13,226.41318998701726
1273,-12.222222,4.6666665,0.0,13.082832,2.7768579,-1.2262712102177404e-13,222.5061989743851
1274,-12.222222,5.111111,0.0,13.247874,2.7455113,-1.2375189223559278e-13,224.92979306822858
1275,-12.222222,5.5555553,0.0,13.425607,2.714965,-1.2206752915028907e-13,224.88733527779965
1276,-12.222222,6.0,0.0,13.615532,2.685244,-1.1214177613806051e-13,217.06958820620113
1277,-12.222222,6.4444447,0.0,13.817148,2.6563656,-1.1884795100332648e-13,225.11426606714113
1278,-12.222222,6.888889,0.0,14.02995,2.6283405,-1.1699374097564395e-13,225.06467658767343
1279,-12.222222,7.3333335,0.0,14.253438,2.6011732,-1.1508457858374982e-13,224.99161969344647
1280,-12.222222,7.7777777,0.0,14.487117,2.5748634,-1.1330077754916269e-13,225.06366512280076
1281,-12.222222,8.222222,0.0,14.730501,2.549406,-1.1142881694944328e-13,225.06371445475042
1282,-12.222222,8.666667,0.0,14.983118,2.5247915,-1.0930737448826834e-13,224.81422786281541
1283,-12.222222,9.111111,0.0,15.24451,2.501007,-1.0658552077687238e-13,223.92562603572534
1284,-12.222222,9.555555,0.0,15.514231,2.4780369,-1.040651797795344e-13,223.2111080042079
1285,-12.222222,10.0,0.0,15.791856,2.4558632,-1.0270974009202128e-13,223.72801065142625
1286,-12.222222,10.444445,0.0,16.076975,2.4344656,-9.847658590302679e-14,221.037835482874
1287,-12.222222,10.888889,0.0,16.369198,2.413823,-9.740563462388879e-14,221.82153173763308
1288,-12.222222,11.333333,0.0,16.668148,2.3939126,-9.471229881504453e-14,220.72159420715738
1289,-12.222222,11.777778,0.0,16.973473,2.374711,-9.235654976428172e-14,219.94655434330818
1290,-12.222222,12.222222,0.0,17.284832,2.3561945,-9.050681133077966e-14,219.72080144579266
1291,-12.222222,12.666667,0.0,17.601908,2.3383393,-8.702905869700501e-14,217.42524795237105
1292,-12.222222,13.111111,0.0,17.924395,2.3211212,-8.598070464936313e-14,218.0824457649865
1293,-12.222222,13.555555,0.0,18.252008,2.3045163,-8.363378723746686e-14,217.04219511145476
1294,-12.222222,14.0,0.0,18.584475,2.2885015,-8.14509023299721e-14,216.13298634725916
1295,-12.222222,14.444445,0.0,18.921541,2.2730532,-7.963742796164871e-14,215.64273308733635
1296,-12.222222,14.888889,0.0,19.262962,2.2581491,-7.75741963357019e-14,214.74256743285665
1297,-12.222222,15.333333,0.0,19.608515,2.2437673,-7.720929617801187e-14,216.14993418750282
1298,-12.222222,15.777778,0.0,19.957981,2.2298865,-7.427617505654955e-14,213.88534570900484
1299,-12.222222,16.222221,0.0,20.31116,2.2164857,-7.23355047307872e-14,212.93206865927024
1300,-12.222222,16.666666,0.0,20.667862,2.203545,-7.037674574501061e-14,211.8655414308527
1301,-12.222222,17.11111,0.0,21.027906,2.1910458,-6.879685235628189e-14,211.29064210383993
1302,-12.222222,17.555555,0.0,21.391125,2.1789691,-6.765826917338375e-14,211.33684157241538
1303,-12.222222,18.0,0.0,21.75736,2.1672974,-6.608828340414619e-14,210.65089081819926
1304,-11.777778,-18.444445,0.0,21.884094,4.144102,-6.186030008294478e-14,204.3940552124789
1305,-11.777778,-18.0,0.0,21.510836,4.1329823,-6.318676776062687e-14,204.80458355156497
1306,-11.777778,-17.555555,0.0,21.140331,4.121471,-6.476279664772106e-14,205.54960775527496
1307,-11.777778,-17.11111,0.0,20.772726,4.109551,-6.512768564970044e-14,204.3278336847775
1308,-11.777778,-16.666666,0.0,20.40818,4.097203,-6.692006686139178e-14,205.29495857167154
1309,-11.777778,-16.222221,0.0,20.046858,4.084408,-6.994686624338078e-14,208.0200742836412
1310,-11.777778,-15.777778,0.0,19.688938,4.071145,-7.24124276623256e-14,209.75661310633825
1311,-11.777778,-15.333333,0.0,19.33461,4.057394,-7.249117344212103e-14,207.97361165103783
1312,-11.777778,-14.888889,0.0,18.984074,4.043133,-7.54052439497243e-14,210.18099343759772
1313,-11.777778,-14.444445,0.0,18.637543,4.0283375,-7.753660411168398e-14,211.17654244582246
1314,-11.777778,-14.0,0.0,18.295246,4.012985,-7.970800774811965e-14,212.13780273175595
1315,-11.777778,-13.555555,0.0,17.957426,3.9970515,-8.011452978375234e-14,210.70539152082625
1316,-11.777778,-13.111111,0.0,17.624338,3.9805112,-8.424985704310567e-14,214.06169284213271
1317,-11.777778,-12.666667,0.0,17.296257,3.9633386,-8.564811193290153e-14,213.81241691444814
1318,-11.777778,-12.222222,0.0,16.973473,3.9455073,-8.815132705017756e-14,214.8808632072893
1319,-11.777778,-11.777778,0.0,16.656294,3.926991,-9.110325128320758e-14,216.39842038718558
1320,-11.777778,-11.333333,0.0,16.345045,3.9077625,-9.321163745191512e-14,216.83335571309883
1321,-11.777778,-10.888889,0.0,16.040073,3.8877954,-8.79349841859768e-14,208.6325092252219
1322,-11.777778,-10.444445,0.0,15.741743,3.8670628,-9.804633801821484e-14,218.24286778776468
1323,-11.777778,-10.0,0.0,15.4504385,3.8455389,-1.0129097666872595e-13,219.76258000822855
1324,-11.777778,-9.555555,0.0,15.166565,3.8231986,-1.0454364095437298e-13,221.20268082314882
1325,-11.777778,-9.111111,0.0,14.890547,3.8000183,-1.0640269954439365e-13,221.12080516432104
1326,-11.777778,-8.666667,0.0,14.62283,3.7759757,-1.0931486062602893e-13,222.1024170898651
1327,-11.777778,-8.222222,0.0,14.363878,3.7510514,-1.1073678475157645e-13,221.55409081367182
1328,-11.777778,-7.7777777,0.0,14.114173,3.7252285,-1.1532355047679537e-13,224.12209857347938
1329,-11.777778,-7.3333335,0.0,13.874214,3.6984944,-1.1638103338384156e-13,223.22522149665832
1330,-11.777778,-6.888889,0.0,13.644517,3.6708395,-1.1926404142648664e-13,224.09481302821965
1331,-11.777778,-6.4444447,0.0,13.425607,3.6422606,-1.204048314190801e-13,223.3504740284634
1332,-11.777778,-6.0,0.0,13.2180195,3.612759,-1.232702635221447e-13,224.2385708956878
1333,-11.777778,-5.5555553,0.0,13.022298,3.5823436,-1.2485289801747246e-13,223.9964249622135
1334,-11.777778,-5.111111,0.0,12.838984,3.5510302,-1.2584920993157157e-13,223.2998999832267
1335,-11.777778,-4.6666665,0.0,12.668616,3.518842,-1.2736121554616358e-13,223.14191187842673
1336,-11.777778,-4.2222223,0.0,12.511723,3.4858115,-1.3117803239982743e-13,225.05417291474305
1337,-11.777778,-3.7777777,0.0,12.368818,3.45198,-1.3294558233016806e-13,225.26774972435405
1338,-11.777778,-3.3333333,0.0,12.240391,3.4173987,-1.3418156861326977e-13,225.13449093233982
1339,-11.777778,-2.8888888,0.0,12.126901,3.382127,-1.3538539599150647e-13,225.09133703309155
1340,-11.777778,-2.4444444,0.0,12.028772,3.3462346,-1.355078872695198e-13,224.28018253697914
1341,-11.777778,-2.0,0.0,11.9463825,3.3097997,-1.3635794996904468e-13,224.2107342386693
1342,-11.777778,-1.5555556,0.0,11.880059,3.2729082,-1.357931263736585e-13,223.1239335262895
1343,-11.777778,-1.1111112,0.0,11.830072,3.235654,-1.2761457930627363e-13,215.84490853165127
1344,-11.777778,-0.6666667,0.0,11.796631,3.1981363,-1.387244292293045e-13,224.7260555500232
1345,-11.777778,-0.22222222,0.0,11.779874,3.1604586,-1.3972769559135668e-13,225.3769664213939
1346,-11.777778,0.22222222,0.0,11.779874,3.122727,-1.4040692654615414e-13,225.9240928307803
1347,-11.777778,0.6666667,0.0,11.796631,3.0850492,-1.3874995869913524e-13,224.74673277738697
1348,-11.777778,1.1111112,0.0,11.830072,3.0475314,-1.3897216297245786e-13,225.24521336477812
1349,-11.777778,1.5555556,0.0,11.880059,3.0102773,-1.3754824380686268e-13,224.56123543025632
1350,-11.777778,2.0,0.0,11.9463825,2.9733858,-1.361365123797268e-13,224.02860749964674
1351,-11.777778,2.4444444,0.0,12.028772,2.936951,-1.3539769141533534e-13,224.1889709721777
1352,-11.777778,2.8888888,0.0,12.126901,2.9010584,-1.3353114866027734e-13,223.54458977152714
