,X,Y,Z,R,Phi,ar,Vcirc
44,-21.11111,4.6666665,0.0,21.620749,2.9240384,-6.396379114127612e-14,206.58577883295305
45,-21.11111,5.111111,0.0,21.721014,2.904058,-6.43061220445182e-14,207.61760126286367
46,-21.11111,5.5555553,0.0,21.82987,2.884269,-6.353733268087333e-14,206.88929863365496
47,-21.11111,6.0,0.0,21.947187,2.8646839,-6.486816529646005e-14,209.60575588463902
48,-20.666666,-7.3333335,0.0,21.929178,3.4825718,-6.069739562429232e-14,202.6721936104747
49,-20.666666,-6.888889,0.0,21.78458,3.4633434,-6.142745101632582e-14,203.2140849280107
50,-20.666666,-6.4444447,0.0,21.64814,3.4438653,-6.210891140179889e-14,203.6972721007305
51,-20.666666,-6.0,0.0,21.520016,3.4241478,-6.288610649862836e-14,204.3603352078714
52,-20.666666,-5.5555553,0.0,21.400358,3.404202,-6.350969409581762e-14,204.79931166695587
53,-20.666666,-5.111111,0.0,21.289307,3.3840399,-6.328152939861856e-14,203.8999892641849
54,-20.666666,-4.6666665,0.0,21.186998,3.3636746,-6.350342979761671e-14,203.76578804543922
55,-20.666666,-4.2222223,0.0,21.09356,3.3431206,-6.467635262775934e-14,205.18502178909964
56,-20.666666,-3.7777777,0.0,21.00911,3.3223925,-6.541703380011214e-14,205.94308170179463
57,-20.666666,-3.3333333,0.0,20.933758,3.301506,-6.58101438952246e-14,206.19018032688965
58,-20.666666,-2.8888888,0.0,20.867601,3.2804778,-6.598996751843149e-14,206.14517980659232
59,-20.666666,-2.4444444,0.0,20.810728,3.2593255,-6.606841441683031e-14,205.98639652473577
60,-20.666666,-2.0,0.0,20.763216,3.2380667,-6.760241297959703e-14,208.1260159996419
61,-20.666666,-1.5555556,0.0,20.725126,3.21672,-6.673098121144974e-14,206.59048195569247
62,-20.666666,-1.1111112,0.0,20.696514,3.1953046,-6.700635536806097e-14,206.873356628831
63,-20.666666,-0.6666667,0.0,20.677416,3.1738398,-6.695950947689983e-14,206.70559099306445
64,-20.666666,-0.22222222,0.0,20.667862,3.1523452,-6.711657233065463e-14,206.90006216776786
65,-20.666666,0.22222222,0.0,20.667862,3.1308403,-6.696921337538449e-14,206.6728058488384
66,-20.666666,0.6666667,0.0,20.677416,3.1093457,-6.696343327361328e-14,206.71164733101543
67,-20.666666,1.1111112,0.0,20.696514,3.0878808,-6.728462002395077e-14,207.30246445124675
68,-20.666666,1.5555556,0.0,20.725126,3.0664654,-6.711266322479611e-14,207.18045859372
69,-20.666666,2.0,0.0,20.763216,3.0451188,-6.67795617686968e-14,206.85549129860576
70,-20.666666,2.4444444,0.0,20.810728,3.02386,-6.717327280317931e-14,207.70160489695422
71,-20.666666,2.8888888,0.0,20.867601,3.0027077,-6.689313475559548e-14,207.55108175478128
72,-20.666666,3.3333333,0.0,20.933758,2.9816794,-6.649120048924501e-14,207.25434557551057
73,-20.666666,3.7777777,0.0,21.00911,2.960793,-6.639046107977319e-14,207.46967448923735
74,-20.666666,4.2222223,0.0,21.09356,2.940065,-6.612418425652016e-14,207.46892578831958
75,-20.666666,4.6666665,0.0,21.186998,2.9195108,-6.548362620960103e-14,206.9183648732412
76,-20.666666,5.111111,0.0,21.289307,2.8991456,-6.602662111645777e-14,208.27553372275085
77,-20.666666,5.5555553,0.0,21.400358,2.8789835,-6.549843414953035e-14,207.98113358987996
78,-20.666666,6.0,0.0,21.520016,2.8590376,-6.6940438567659e-14,210.84510829258227
79,-20.666666,6.4444447,0.0,21.64814,2.8393202,-6.424712660538042e-14,207.173932069463
80,-20.666666,6.888889,0.0,21.78458,2.819842,-6.379749704354241e-14,207.0972724151005
81,-20.666666,7.3333335,0.0,21.929178,2.8006136,-6.362236264785651e-14,207.49805778567284
82,-20.222221,-8.222222,0.0,21.82987,3.5277703,-6.133673222882213e-14,203.2749463988802
83,-20.222221,-7.7777777,0.0,21.666382,3.5087667,-6.204024935613645e-14,203.67040384333487
84,-20.222221,-7.3333335,0.0,21.510836,3.4894812,-6.276290121446841e-14,204.11649735652645
85,-20.222221,-6.888889,0.0,21.363405,3.4699223,-6.359586021042857e-14,204.7611797393309
86,-20.222221,-6.4444447,0.0,21.224258,3.4500992,-6.440194586624068e-14,205.38263340922308
87,-20.222221,-6.0,0.0,21.09356,3.4300225,-6.497345421880113e-14,205.65575758281437
88,-20.222221,-5.5555553,0.0,20.971468,3.4097037,-6.54749680753997e-14,205.84959851055063
89,-20.222221,-5.111111,0.0,20.858133,3.3891554,-6.567959766977476e-14,205.61316689826427
90,-20.222221,-4.6666665,0.0,20.7537,3.3683918,-6.628609912169477e-14,206.04257168321672
91,-20.222221,-4.2222223,0.0,20.658302,3.3474271,-6.69491614047022e-14,206.59406728788042
92,-20.222221,-3.7777777,0.0,20.572065,3.3262773,-6.729248525242043e-14,206.6903461217778
93,-20.222221,-3.3333333,0.0,20.495106,3.304959,-6.760857649943833e-14,206.78733609823308
94,-20.222221,-2.8888888,0.0,20.427528,3.28349,-6.806743182554685e-14,207.14552455689525
95,-20.222221,-2.4444444,0.0,20.369427,3.2618883,-6.818107856400189e-14,207.02333365144855
96,-20.222221,-2.0,0.0,20.320883,3.2401733,-6.837208381211485e-14,207.06593346076613
97,-20.222221,-1.5555556,0.0,20.281963,3.2183647,-6.874321724847676e-14,207.42824097847898
98,-20.222221,-1.1111112,0.0,20.252724,3.1964827,-6.940391176049253e-14,208.2723676778525
99,-20.222221,-0.6666667,0.0,20.233208,3.174548,-6.898467129482019e-14,207.54230242345267
100,-20.222221,-0.22222222,0.0,20.223444,3.1525815,-6.961384318511054e-14,208.43628516429197
101,-20.222221,0.22222222,0.0,20.223444,3.130604,-6.907428576567295e-14,207.62694821644854
102,-20.222221,0.6666667,0.0,20.233208,3.1086376,-6.628754500158791e-14,203.44466150850238
103,-20.222221,1.1111112,0.0,20.252724,3.0867028,-6.944092395659554e-14,208.32789473726152
104,-20.222221,1.5555556,0.0,20.281963,3.0648208,-6.942088109881704e-14,208.44813719623988
105,-20.222221,2.0,0.0,20.320883,3.0430121,-6.923670822197217e-14,208.37108455777548
106,-20.222221,2.4444444,0.0,20.369427,3.0212972,-6.897840915696652e-14,208.23031261701982
107,-20.222221,2.8888888,0.0,20.427528,2.9996955,-6.851024461709068e-14,207.81822504511817
108,-20.222221,3.3333333,0.0,20.495106,2.9782264,-6.881011362583371e-14,208.61675226741121
109,-20.222221,3.7777777,0.0,20.572065,2.9569082,-6.860922531745694e-14,208.70274745191682
110,-20.222221,4.2222223,0.0,20.658302,2.9357584,-6.800147089758429e-14,208.21136363091478
111,-20.222221,4.6666665,0.0,20.7537,2.9147937,-6.765683610611401e-14,208.16205812889038
112,-20.222221,5.111111,0.0,20.858133,2.89403,-6.876395641010152e-14,210.38564729213002
113,-20.222221,5.5555553,0.0,20.971468,2.8734818,-6.728853095517912e-14,208.68099560723917
114,-20.222221,6.0,0.0,21.09356,2.853163,-6.684373470863051e-14,208.5946896443571
115,-20.222221,6.4444447,0.0,21.224258,2.8330863,-6.580319674094004e-14,207.60495722811626
116,-20.222221,6.888889,0.0,21.363405,2.8132632,-6.553908716090128e-14,207.8659689909143
117,-20.222221,7.3333335,0.0,21.510836,2.7937043,-6.477056951777757e-14,207.35545248682885
118,-20.222221,7.7777777,0.0,21.666382,2.7744188,-6.438116733317695e-14,207.47729662634458
119,-20.222221,8.222222,0.0,21.82987,2.7554152,-6.379821937386012e-14,207.31361116467409
120,-19.777779,-9.555555,0.0,21.96518,3.5916667,-6.098179418437358e-14,203.3131352517238
121,-19.777779,-9.111111,0.0,21.77551,3.5732877,-6.141687869352219e-14,203.15429430492514
122,-19.777779,-8.666667,0.0,21.593323,3.5545926,-6.261553682724099e-14,204.26725515915294
123,-19.777779,-8.222222,0.0,21.41881,3.5355859,-6.324421208386198e-14,204.45890102658814
124,-19.777779,-7.7777777,0.0,21.252161,3.516274,-6.37413505491652e-14,204.46083982032033
125,-19.777779,-7.3333335,0.0,21.09356,3.4966643,-6.505834030661106e-14,205.7900556184484
126,-19.777779,-6.888889,0.0,20.943192,3.4767654,-6.584972882855433e-14,206.29865119205996
127,-19.777779,-6.4444447,0.0,20.801235,3.4565868,-6.6155248647075e-14,206.07469996397532
128,-19.777779,-6.0,0.0,20.667862,3.436139,-6.652669068843718e-14,205.98884238077275
129,-19.777779,-5.5555553,0.0,20.54324,3.4154348,-6.730364379262916e-14,206.56261131965258
130,-19.777779,-5.111111,0.0,20.427528,3.394487,-6.772225428061682e-14,206.61962795039383
131,-19.777779,-4.6666665,0.0,20.320883,3.3733096,-6.860801364515874e-14,207.42288440450784
132,-19.777779,-4.2222223,0.0,20.223444,3.3519187,-6.762442495345307e-14,205.43636008298117
133,-19.777779,-3.7777777,0.0,20.135345,3.3303306,-6.929265860618489e-14,207.50144037182972
134,-19.777779,-3.3333333,0.0,20.05671,3.308563,-7.011257022597176e-14,208.317495074543
135,-19.777779,-2.8888888,0.0,19.98765,3.2866344,-7.02684370913681e-14,208.18957326701573
136,-19.777779,-2.4444444,0.0,19.928267,3.2645648,-7.081846097848991e-14,208.6920785291301
137,-19.777779,-2.0,0.0,19.878645,3.242374,-7.110827254268735e-14,208.85814353325458
138,-19.777779,-1.5555556,0.0,19.838858,3.220083,-7.118588818237516e-14,208.7628636416038
139,-19.777779,-1.1111112,0.0,19.808964,3.1977136,-7.058409869607068e-14,207.72189528503299
140,-19.777779,-0.6666667,0.0,19.789011,3.175288,-7.082999124221432e-14,207.97857578928216
141,-19.777779,-0.22222222,0.0,19.779026,3.1528282,-7.067052572514147e-14,207.6919064955798
142,-19.777779,0.22222222,0.0,19.779026,3.1303573,-7.118493380958035e-14,208.44642672093087
143,-19.777779,0.6666667,0.0,19.789011,3.1078975,-7.116844940862602e-14,208.47489207514846
144,-19.777779,1.1111112,0.0,19.808964,3.0854719,-7.129163401373743e-14,208.76040187450843
145,-19.777779,1.5555556,0.0,19.838858,3.0631025,-7.126790721100179e-14,208.8830953230707
146,-19.777779,2.0,0.0,19.878645,3.0408115,-7.136656734413833e-14,209.23712948035134
147,-19.777779,2.4444444,0.0,19.928267,3.0186207,-7.12021162447286e-14,209.25660413801742
148,-19.777779,2.8888888,0.0,19.98765,2.996551,-7.130826382045778e-14,209.7243027687764
149,-19.777779,3.3333333,0.0,20.05671,2.9746225,-7.052488339204327e-14,208.9291267591519
150,-19.777779,3.7777777,0.0,20.135345,2.9528549,-6.9945948623097e-14,208.47730569776127
151,-19.777779,4.2222223,0.0,20.223444,2.9312668,-7.003520539655255e-14,209.06615035742604
152,-19.777779,4.6666665,0.0,20.320883,2.9098759,-6.928101142543994e-14,208.4377401693763
153,-19.777779,5.111111,0.0,20.427528,2.8886986,-6.846205530949118e-14,207.7451237294814
154,-19.777779,5.5555553,0.0,20.54324,2.8677506,-6.947402780490933e-14,209.86676377303112
155,-19.777779,6.0,0.0,20.667862,2.8470464,-6.860689067761925e-14,209.18455009132828
156,-19.777779,6.4444447,0.0,20.801235,2.8265986,-6.797848783432079e-14,208.8951096108639
157,-19.777779,6.888889,0.0,20.943192,2.80642,-6.764821590615304e-14,209.09688681208414
158,-19.777779,7.3333335,0.0,21.09356,2.7865212,-6.688258729946778e-14,208.6553031546434
159,-19.777779,7.7777777,0.0,21.252161,2.7669115,-6.592015326940236e-14,207.92591150849987
160,-19.777779,8.222222,0.0,21.41881,2.7475996,-6.590827912106855e-14,208.7207444319645
161,-19.777779,8.666667,0.0,21.593323,2.7285929,-6.443136705526744e-14,207.20792989335996
162,-19.777779,9.111111,0.0,21.77551,2.7098978,-6.41040720720301e-14,207.55105505357008
163,-19.777779,9.555555,0.0,21.96518,2.6915188,-6.323538389917641e-14,207.03578548728444
164,-19.333334,-10.444445,0.0,21.97417,3.636904,-6.068084119295118e-14,202.8523316336266
165,-19.333334,-10.0,0.0,21.766438,3.6189382,-6.173766861219456e-14,203.6417173516841
166,-19.333334,-9.555555,0.0,21.565863,3.6006322,-6.262232732250983e-14,204.14839990848947
167,-19.333334,-9.111111,0.0,21.372648,3.5819888,-6.376936686430162e-14,205.08466252895994
168,-19.333334,-8.666667,0.0,21.186998,3.5630121,-6.403414319221077e-14,204.61547625976726
169,-19.333334,-8.222222,0.0,21.00911,3.543707,-6.475682502963214e-14,204.90122597913586
170,-19.333334,-7.7777777,0.0,20.839184,3.5240793,-6.581097360780185e-14,205.725189672126
171,-19.333334,-7.3333335,0.0,20.677416,3.504137,-6.620602875137993e-14,205.53929427107764
172,-19.333334,-6.888889,0.0,20.524,3.4838884,-6.695180503997783e-14,205.9254912683699
173,-19.333334,-6.4444447,0.0,20.379122,3.4633434,-6.748639785806286e-14,206.0149879054786
174,-19.333334,-6.0,0.0,20.24297,3.442513,-6.849580143586951e-14,206.85548783708447
175,-19.333334,-5.5555553,0.0,20.115715,3.4214098,-6.920560942876161e-14,207.26995199241907
176,-19.333334,-5.111111,0.0,19.99753,3.4000478,-6.960342867830441e-14,207.2533007678862
177,-19.333334,-4.6666665,0.0,19.888578,3.3784416,-7.007242486827608e-14,207.3831205519352
178,-19.333334,-4.2222223,0.0,19.789011,3.3566077,-7.092267815306932e-14,208.11460989818414
179,-19.333334,-3.7777777,0.0,19.698969,3.3345637,-7.176415483991202e-14,208.86876328557457
180,-19.333334,-3.3333333,0.0,19.618586,3.312328,-7.22982208132818e-14,209.216345870982
181,-19.333334,-2.8888888,0.0,19.547977,3.2899206,-7.28109190459896e-14,209.57869509629384
182,-19.333334,-2.4444444,0.0,19.487255,3.267362,-7.29374824345255e-14,209.4347199711974
183,-19.333334,-2.0,0.0,19.436506,3.2446744,-7.394881239359022e-14,210.60693320368978
184,-19.333334,-1.5555556,0.0,19.395813,3.2218797,-7.33998920631888e-14,209.60404789309854
185,-19.333334,-1.1111112,0.0,19.365236,3.1990008,-7.336202495360731e-14,209.3847347733117
186,-19.333334,-0.6666667,0.0,19.344824,3.1760619,-7.361839984515428e-14,209.63970369452903
187,-19.333334,-0.22222222,0.0,19.33461,3.1530867,-7.387443703231012e-14,209.9484926957419
188,-19.333334,0.22222222,0.0,19.33461,3.1300988,-7.403720764072393e-14,210.1796595379658
189,-19.333334,0.6666667,0.0,19.344824,3.1071236,-7.779201858563968e-14,215.5002959503458
190,-19.333334,1.1111112,0.0,19.365236,3.0841846,-7.412557278400023e-14,210.47154649717083
191,-19.333334,1.5555556,0.0,19.395813,3.0613058,-7.30842000434377e-14,209.1528099810246
192,-19.333334,2.0,0.0,19.436506,3.038511,-7.339572347551723e-14,209.81785368926012
193,-19.333334,2.4444444,0.0,19.487255,3.0158234,-7.332269737851958e-14,209.9870501203546
194,-19.333334,2.8888888,0.0,19.547977,2.993265,-7.289083677975525e-14,209.6936810155084
195,-19.333334,3.3333333,0.0,19.618586,2.9708574,-7.28006837240643e-14,209.94209981367837
196,-19.333334,3.7777777,0.0,19.698969,2.9486217,-7.228800002044517e-14,209.62969993386827
197,-19.333334,4.2222223,0.0,19.789011,2.9265778,-7.206277938575244e-14,209.78069023956283
198,-19.333334,4.6666665,0.0,19.888578,2.904744,-7.19399374378019e-14,210.12845133776835
199,-19.333334,5.111111,0.0,19.99753,2.8831377,-7.131921627935079e-14,209.79224008799727
200,-19.333334,5.5555553,0.0,20.115715,2.8617756,-7.050852699282619e-14,209.2119652253404
201,-19.333334,6.0,0.0,20.24297,2.8406725,-6.902760626553146e-14,207.65695336932205
202,-19.333334,6.4444447,0.0,20.379122,2.819842,-6.95788643236652e-14,209.1844324281474
203,-19.333334,6.888889,0.0,20.524,2.799297,-6.913571279005048e-14,209.257093105099
204,-19.333334,7.3333335,0.0,20.677416,2.7790484,-9.333294498742086e-14,244.04143872234462
205,-19.333334,7.7777777,0.0,20.839184,2.7591062,-6.813465825282301e-14,209.3256047001877
206,-19.333334,8.222222,0.0,21.00911,2.7394786,-6.693090957091904e-14,208.31241156547654
207,-19.333334,8.666667,0.0,21.186998,2.7201734,-6.616954456048246e-14,207.99924097233085
208,-19.333334,9.111111,0.0,21.372648,2.7011967,-6.487909110595945e-14,206.8614232809934
209,-19.333334,9.555555,0.0,21.565863,2.6825533,-6.549213938410346e-14,208.77378605756917
210,-19.333334,10.0,0.0,21.766438,2.6642473,-6.42789467986693e-14,207.7906561071473
211,-19.333334,10.444445,0.0,21.97417,2.6462815,-6.360635427761504e-14,207.68467899104377
212,-18.88889,-10.888889,0.0,21.802708,3.6645317,-6.131895317761623e-14,203.11899676821193
213,-18.88889,-10.444445,0.0,21.584173,3.6466913,-2.728379264719414e-14,134.80873693799657
214,-18.88889,-10.0,0.0,21.372648,3.628492,-6.381619435494325e-14,205.1599481887656
215,-18.88889,-9.555555,0.0,21.168343,3.6099353,-6.452419697287576e-14,205.3064969029489
216,-18.88889,-9.111111,0.0,20.971468,3.5910234,-6.50915785924887e-14,205.24603624061075
217,-18.88889,-8.666667,0.0,20.782234,3.5717602,-6.571380463927631e-14,205.2921694863145
218,-18.88889,-8.222222,0.0,20.600851,3.5521502,-6.701895639131253e-14,206.41410573323475
219,-18.88889,-7.7777777,0.0,20.427528,3.5321999,-6.731663624002836e-14,205.99993123203922
220,-18.88889,-7.3333335,0.0,20.262476,3.5119162,-6.831042454907578e-14,206.67488730180827
221,-18.88889,-6.888889,0.0,20.105892,3.4913082,-6.851048105717185e-14,206.17601630646533
222,-18.88889,-6.4444447,0.0,19.957981,3.4703856,-7.000095357528822e-14,207.63867198372094
223,-18.88889,-6.0,0.0,19.818933,3.4491599,-7.059076294650869e-14,207.7839695344998
224,-18.88889,-5.5555553,0.0,19.688938,3.4276443,-7.118495938681463e-14,207.9712149386922
225,-18.88889,-5.111111,0.0,19.568178,3.4058528,-7.183343398477675e-14,208.27467818357272
226,-18.88889,-4.6666665,0.0,19.456821,3.3838015,-7.263197384350701e-14,208.8323765569314
227,-18.88889,-4.2222223,0.0,19.355032,3.3615072,-7.3383678677567e-14,209.36045176753944
228,-18.88889,-3.7777777,0.0,19.262962,3.3389883,-7.351759859005026e-14,209.0523986524481
229,-18.88889,-3.3333333,0.0,19.180752,3.316265,-7.440569174350614e-14,209.86202202266202
230,-18.88889,-2.8888888,0.0,19.108526,3.293358,-7.463793673553031e-14,209.7931819468776
231,-18.88889,-2.4444444,0.0,19.046402,3.2702894,-7.4837116116331e-14,209.7311583829137
232,-18.88889,-2.0,0.0,18.994476,3.2470822,-7.533036512935184e-14,210.13416051293896
233,-18.88889,-1.5555556,0.0,18.952833,3.2237604,-7.573034052129637e-14,210.4602033304224
234,-18.88889,-1.1111112,0.0,18.921541,3.2003486,-7.603028007565381e-14,210.7024133842011
235,-18.88889,-0.6666667,0.0,18.90065,3.1768723,-7.624699957278538e-14,210.88598100593518
236,-18.88889,-0.22222222,0.0,18.890196,3.153357,-7.654295004314889e-14,211.2364155212371
237,-18.88889,0.22222222,0.0,18.890196,3.1298285,-7.649940642430176e-14,211.17632307336078
238,-18.88889,0.6666667,0.0,18.90065,3.1063132,-7.637270039838332e-14,211.05974276421477
239,-18.88889,1.1111112,0.0,18.921541,3.0828369,-7.581944008320902e-14,210.41006054508668
240,-18.88889,1.5555556,0.0,18.952833,3.059425,-7.611500281892689e-14,210.99402876685292
241,-18.88889,2.0,0.0,18.994476,3.0361032,-7.60675489629065e-14,211.15984495752653
242,-18.88889,2.4444444,0.0,19.046402,3.012896,-7.611439583679637e-14,211.51337548208556
243,-18.88889,2.8888888,0.0,19.108526,2.9898274,-7.56099611595505e-14,211.15485175122873
244,-18.88889,3.3333333,0.0,19.180752,2.9669204,-7.532547582047507e-14,211.15516815657358
245,-18.88889,3.7777777,0.0,19.262962,2.9441972,-7.489474089435887e-14,211.00131406092163
246,-18.88889,4.2222223,0.0,19.355032,2.9216783,-7.475292092473485e-14,211.30461914939198
247,-18.88889,4.6666665,0.0,19.456821,2.899384,-7.408347411391614e-14,210.90874023163153
248,-18.88889,5.111111,0.0,19.568178,2.8773327,-7.415810186006419e-14,211.61792932334745
249,-18.88889,5.5555553,0.0,19.688938,2.8555412,-7.333685534006386e-14,211.09125889570814
250,-18.88889,6.0,0.0,19.818933,2.8340256,-7.360225556140092e-14,212.1698467789832
251,-18.88889,6.4444447,0.0,19.957981,2.8128,-7.078485461521933e-14,208.79804917242916
252,-18.88889,6.888889,0.0,20.105892,2.7918773,-7.111407316006169e-14,210.0571228246387
253,-18.88889,7.3333335,0.0,20.262476,2.7712693,-7.064768756348882e-14,210.1808735914226
254,-18.88889,7.7777777,0.0,20.427528,2.7509856,-7.045317456886762e-14,210.74445455024548
255,-18.88889,8.222222,0.0,20.600851,2.7310352,-6.952341135737292e-14,210.23551297308842
256,-18.88889,8.666667,0.0,20.782234,2.7114253,-6.826737180877778e-14,209.24287078714676
257,-18.88889,9.111111,0.0,20.971468,2.692162,-6.789850591059572e-14,209.62471518232184
258,-18.88889,9.555555,0.0,21.168343,2.6732502,-6.581993517822588e-14,207.3576745618846
259,-18.88889,10.0,0.0,21.372648,2.6546934,-6.60623908560512e-14,208.73932436380719
260,-18.88889,10.444445,0.0,21.584173,2.6364942,-6.518221009406376e-14,208.36761002719948
261,-18.88889,10.888889,0.0,21.802708,2.6186538,-6.42619900234527e-14,207.9362760958315
262,-18.444445,-11.777778,0.0,21.884094,3.7098796,-6.128427920570757e-14,203.44020756365586
263,-18.444445,-11.333333,0.0,21.64814,3.6925752,-6.20389411338826e-14,203.58249976904844
264,-18.444445,-10.888889,0.0,21.41881,3.674895,-6.312867666177053e-14,204.2720614496506
265,-18.444445,-10.444445,0.0,21.19632,3.6568377,-6.412909144966324e-14,204.81215813231412
266,-18.444445,-10.0,0.0,20.980885,3.6384037,-6.49877437963422e-14,205.12830325795167
267,-18.444445,-9.555555,0.0,20.772726,3.6195936,-6.523278417516694e-14,204.49263224368568
268,-18.444445,-9.111111,0.0,20.572065,3.6004095,-6.704220749049426e-14,206.30562124548752
269,-18.444445,-8.666667,0.0,20.379122,3.5808551,-6.734429710713592e-14,205.7979789073028
270,-18.444445,-8.222222,0.0,20.19412,3.5609345,-6.914801445416495e-14,207.58706500554393
271,-18.444445,-7.7777777,0.0,20.017277,3.5406537,-6.943227554197091e-14,207.10050468652477
272,-18.444445,-7.3333335,0.0,19.848812,3.5200202,-7.087087511531341e-14,208.35269333699614
273,-18.444445,-6.888889,0.0,19.688938,3.4990425,-7.081075032266732e-14,207.42385730567182
274,-18.444445,-6.4444447,0.0,19.53787,3.477731,-7.170397708063933e-14,207.9257111241383
275,-18.444445,-6.0,0.0,19.395813,3.4560971,-7.213201318563139e-14,207.78585591750155
276,-18.444445,-5.5555553,0.0,19.262962,3.4341545,-7.322227449436528e-14,208.63208883527315
277,-18.444445,-5.111111,0.0,19.139513,3.4119182,-7.417821684260489e-14,209.31560012698083
278,-18.444445,-4.6666665,0.0,19.025648,3.3894043,-7.530880671971747e-14,210.27641979019282
279,-18.444445,-4.2222223,0.0,18.921541,3.366631,-7.535673467680388e-14,209.7670403342034
280,-18.444445,-3.7777777,0.0,18.82735,3.343618,-7.57379269156807e-14,209.77284720490735
281,-18.444445,-3.3333333,0.0,18.743229,3.320386,-7.664404408160996e-14,210.5520002086786
282,-18.444445,-2.8888888,0.0,18.669312,3.296957,-7.725258504286262e-14,210.9689894277728
283,-18.444445,-2.4444444,0.0,18.60572,3.273355,-7.709395662787462e-14,210.3930429679435
284,-18.444445,-2.0,0.0,18.55256,3.2496045,-7.7983727100108e-14,211.30116258368082
